@relation twit_classification

@attribute first_person_pronouns numeric
@attribute second_person_pronouns numeric
@attribute thrid_person_pronouns numeric
@attribute coordinating_conjunctions numeric
@attribute past_tense_verbs numeric
@attribute commas numeric
@attribute colons_semicolons numeric
@attribute dashes numeric
@attribute parentheses numeric
@attribute common_singular_nouns numeric
@attribute common_plural_nouns numeric
@attribute proper_singular_nouns numeric
@attribute proper_plural_nouns numeric
@attribute adverb numeric
@attribute adverb_comparative numeric
@attribute adverb_superlative numeric
@attribute wh_words numeric
@attribute slang numeric
@attribute all_caps_words numeric
@attribute number_of_sentences numeric
@attribute average_sentence_length numeric
@attribute alltokens_not_punctuation_length numeric
@attribute twit {news,pop}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,5.83333333333,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.6,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7.66666666667,4.57142857143,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.6,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10.5,3.94736842105,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24.0,4.0,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.2,news
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.0,5.0,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8.66666666667,4.82608695652,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,4.33333333333,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,3.85714285714,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.0,4.61904761905,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.0,5.05263157895,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.6,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,4.5,news
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,11.0,4.84210526316,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,4.0,news
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,6.66666666667,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.8,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,5.5,news
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.6,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,5.4,news
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,7.5,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10.5,4.65,news
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,4.4,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.0,5.14285714286,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,4.33333333333,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.4,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.0,4.625,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.6,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,4.83333333333,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9.5,5.41176470588,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.0,4.72222222222,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21.0,5.05,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,7.5,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,5.66666666667,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,7.25,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10.5,5.0,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,4.83333333333,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,4.83333333333,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.0,5.05263157895,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9.33333333333,3.38461538462,news
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,19.0,4.61111111111,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,4.83333333333,news
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,21.0,5.22222222222,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.0,4.42307692308,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.0,5.26315789474,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.8,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,6.0,news
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,22.0,4.09523809524,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.8,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.8,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,4.66666666667,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.8,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.0,5.0,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,4.66666666667,news
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,20.0,5.15789473684,news
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,19.0,5.11111111111,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10.0,5.15789473684,news
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,6.66666666667,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.0,6.33333333333,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,4.71428571429,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.6,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.6,news
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,21.0,4.85,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.0,5.69230769231,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,4.17391304348,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,7.4,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.0,4.375,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,5.5,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.0,5.38888888889,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,4.5,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.8,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.8,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,4.5,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.0,3.71428571429,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.4,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.0,4.42857142857,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.8,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.6,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,4.66666666667,news
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,7.25,news
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,7.5,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,4.5,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,4.5,news
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,20.0,5.0,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,3.85714285714,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.8,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,4.83333333333,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21.0,4.65,news
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.0,4.5,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.6,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,4.83333333333,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,4.66666666667,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.8,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,5.33333333333,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9.0,6.0625,news
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,4.33333333333,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.8,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,4.5,news
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,8.5,5.25,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.0,5.0,news
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,5.66666666667,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.0,5.58823529412,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,4.66666666667,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,4.5,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,4.66666666667,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,4.66666666667,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.0,4.36363636364,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,3.91304347826,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.6,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.4,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.4,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.8,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.0,4.17391304348,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,4.5,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,4.5,news
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18.0,5.11764705882,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,4.0,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,4.33333333333,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.0,5.5,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,4.8,news
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,20.0,4.95,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,4.66666666667,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,3.85714285714,news
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,6.5,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,4.0,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11.0,4.59090909091,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.6,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6.5,4.33333333333,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,4.66666666667,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,7.25,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,6.5,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.8,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,3.85714285714,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.0,3.72727272727,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.4,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,4.5,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21.0,5.42857142857,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10.0,5.33333333333,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.6,news
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.0,4.4,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.8,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.0,3.85714285714,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.0,4.42307692308,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,4.66666666667,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.8,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7.5,5.0,news
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,16.0,6.33333333333,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,4.66666666667,news
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,7.0,5.16666666667,news
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,9.5,5.29411764706,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,4.66666666667,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,3.71428571429,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.0,4.5,news
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.0,5.4,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.0,5.0,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.0,5.36842105263,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,4.33333333333,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,5.83333333333,news
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,6.33333333333,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.4,news
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,6.4,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,3.71428571429,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.0,3.25,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.0,4.85714285714,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,5.66666666667,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.4,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.0,4.3,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,4.33333333333,news
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,7.0,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,4.66666666667,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,4.66666666667,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.0,4.52380952381,news
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,5.0,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.2,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,3.85714285714,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.0,5.18181818182,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.0,5.27777777778,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.0,6.35714285714,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.0,5.17647058824,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.0,3.375,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.0,4.55555555556,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.6,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.6,news
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.8,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,4.66666666667,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.8,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.4,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.8,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.4,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10.0,4.78947368421,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.0,5.0,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.0,5.66666666667,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,7.25,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,6.6,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.6,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,3.71428571429,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,5.0,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,4.5,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.0,5.5,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,5.66666666667,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.8,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.4,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.6,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.8,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9.5,5.44444444444,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,7.0,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,4.5,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.4,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10.5,4.9,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.6,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,4.66666666667,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.6,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.0,5.0,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.4,news
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.0,7.0,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,4.66666666667,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.0,4.94444444444,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.6,news
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,7.0,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.0,5.26315789474,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.0,5.42857142857,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.8,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.8,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,4.33333333333,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.0,3.71428571429,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.0,4.55,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.4,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.8,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8.5,4.94117647059,news
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,7.5,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,4.0,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,4.5,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.0,4.85,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,4.83333333333,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,7.5,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,4.5,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,7.0,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,4.5,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.0,4.0,news
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,17.0,5.52941176471,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.4,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,4.26086956522,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.4,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,5.04347826087,news
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,17.0,4.8125,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.0,4.5,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21.0,4.57142857143,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.0,5.11111111111,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.0,4.36363636364,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.6,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.0,5.94117647059,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.6,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.0,4.6,news
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,8.0,4.71428571429,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,4.04347826087,news
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,11.0,5.61904761905,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,4.13043478261,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,4.66666666667,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.0,4.7,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,4.5,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,6.25,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,3.71428571429,news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,4.5,news
